ETAPA,DIAS_PLAZO,TOTAL_CONTROL_PREVIO,TOTAL_CONTROL_SIMULTANEO,TOTAL_CONTROL_POSTERIOR,obra_ctx_sector,obra_ctx_nivel_gobierno,obra_ctx_objeto_proceso,obra_ctx_metodo_contratacion,obra_ctx_departamento,obra_monto_contractual_sum,obra_n_contratos_ganados,obra_n_participantes_mean,obra_n_participantes_max,obra_ratio_contractual_referencial,obra_sobre_referencial,obra_ratio_oferta_contrato,obra_n_convocatorias_comite,obra_n_procesos_comite,obra_ratio_repeticion_comite,obra_comite_no_estandar,obra_n_contratos,obra_n_procesos,obra_n_contratos_postor_unico,obra_n_contratos_total_part,obra_pct_postor_unico,obra_ratio_participacion,obra_ratio_contrato_participacion,obra_rango_ofertas,obra_cv_ofertas,obra_n_contratos_montos_identicos,obra_n_contratos_con_montos,obra_pct_montos_identicos,obra_ratio_ganador_media,obra_n_postores_igual_ganador,obra_pct_postores_igual_ganador,obra_planificado_mean,obra_real_mean,obra_planificado_max,obra_real_max,obra_brecha_mean,obra_brecha_min,obra_brecha_std,obra_n_registros_ejec,obra_n_anhos,obra_n_meses,obra_desviacion_real_plan,obra_ratio_real_plan,obra_planificado_cero,obra_real_cero,obra_sin_ejecucion,obra_sobreavance,obra_n_alertas_total,obra_n_filas_con_alerta,obra_pct_filas_con_alerta,obra_tiene_ejecutora,obra_tiene_supervisora,obra_paralizada,obra_inactiva,obra_en_ejecucion,obra_finalizada,prob_Bajo Riesgo,prob_Med/Alt Riesgosa,prob_Extrem. Riesgosa,clase_predicha,clase_predicha_label,origen,y_real
SUPERVISIÓN,0.0,0.0,0.0289666999975431,0.0,AGROPECUARIA,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada,ANCASH,10386048.372605396,1.0,52.236259122821195,67.96585361945536,0.8839071003419255,0.013531617981230407,1.0361964398749428,0.928375741773768,1.0,1.0,0.0712065936041464,1.0,1.0,0.06189793287779271,1.0,0.0609908229240504,1.1393919018797367,0.34325666199594684,6995076.039100342,0.02182892386643405,0.004175239961203434,1.0,0.0,1.0172698807424092,7.653220648042256,0.08074683078422931,0.0,0.048284450495280566,0.0,0.0,0.003012485586320869,0.004954585610399099,0.003678878834981867,1.0074918639799688,0.0,0.031982587475639146,-0.014028252054156703,0.023406346445298473,0.9997465030467647,1.0,0.9854877171300224,0.0,0.0,0.06607347438176585,0.0,0.0,0.9577824035209447,0.0,0.0,0.005451207650715526,0.08024556744909854,0.0433,0.3,0.6567,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,21.547544943366905,0.0,1.0,0.0038785097220566294,ENERGIA Y RECURSOS MINERALES,GOBIERNO NACIONAL,Consultoría de Obra,Convenio,MULTIDEPARTAMENTAL,22376099.044108395,1.0,15.117887381381076,11.036881345551553,1.0024474284773872,0.0,1.0149531765485935,0.9636086597598932,0.9568667739123172,0.9568729193157757,0.0,1.0,1.0,0.9891511668231677,1.0,1.0,1.012762662560668,0.9760358839067313,0.0,0.0,0.9639293784136264,1.0,1.0,1.0312157945494018,0.0,0.1248590897943054,0.0,0.017197707608913915,0.0,0.0,-0.00373745032610346,-0.023478103808445068,0.0,1.0,0.0,0.36670204357439323,-0.015698211858800954,0.0,1.0,0.9550596543362989,1.0,0.0,0.0,0.0,0.0,0.04300543232785187,0.9779882773906342,0.0,0.0,1.0,1.0,0.31,0.07,0.62,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,6.972860558911871,0.0,0.0,0.001022450090161249,TRABAJO,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,24396461.193329237,1.0,146.58994531682265,135.10046609707345,0.9479165433258602,0.01157676856129397,1.0742303137038496,0.9392043527127123,0.9096392380399303,0.9624737340691394,0.0,1.0,1.0,0.042464742781191785,1.0,0.0,1.0,0.13792165946089252,3046268.236755355,0.027574876746408274,0.9755252212175827,1.0,1.0,1.102092833128985,9.452948351646988,0.8659597366549547,0.0,0.0,0.0,0.014560595411903323,-0.008348236999086836,-0.00034308140456236637,0.002098777186117119,1.0,0.020651656311918648,0.0,0.005301027375348748,0.04358051028318956,1.0,0.9653584559697889,0.9678869411213781,0.0,0.0,0.0,0.0,0.0,0.04607802563971943,0.012638586725157075,0.023854002588692958,0.09445246402883636,0.0,0.0867,0.19,0.7233,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,0.0,0.0,0.0,0.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,CAJAMARCA,45034406.4002094,1.0,27.277604173989996,25.121416271204982,0.881885739295014,0.009536926818627148,0.9214411683292753,0.9824236012955059,1.0,1.0,0.0,1.0,1.0,0.029503736882599614,1.0,0.0,1.0,0.12657562324694743,3315470.627069404,0.023949327348497935,0.020068087671522666,1.0,0.029393249939552293,0.9491647434238444,6.699981393701706,0.1251361808290989,0.0,0.006074788205408771,0.0,0.0,0.005331473624043149,-0.0021067247204416034,0.004080500992854166,1.2302580382352646,0.0,0.0,0.015430904324447301,0.032394543952386806,0.9947107356069231,1.0,1.0,0.0002992794472367604,0.25547086127564084,0.0,0.0,0.0,0.08100198791874114,0.0,0.01918357913685643,0.14272659231969817,0.054461741738066026,0.07,0.4167,0.5133,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,6.659237150688664,0.0,0.0,0.0,SALUD,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada - Ley N° 31125,CAJAMARCA,36174.08,1.0,157.8724794914535,152.253593077066,0.8864962852476617,0.0017336138588559217,0.8646372175444637,0.9840323687385484,0.9195085521189617,0.9609472734155544,0.0,1.0,1.0,0.0,1.0,0.012493091197745134,1.0,0.1266189068636552,0.0,0.06364943008914115,0.0,1.0,0.0,1.1232455343873091,0.0,0.6153376894666762,0.015468870711312423,0.0011535094211392192,0.026711461237024982,0.0,0.005426306399471517,0.020562044202297625,0.0,1.0,0.038369894735715115,0.14260001430037186,-0.010946018632951481,0.029870057378485915,1.0,0.9913823661644339,1.0,0.0,0.23768411986739119,0.12999805714932172,0.045007029120453325,0.02538359729898535,1.0,0.0,0.007796596674799193,0.0,0.03823839675116083,0.0333,0.3167,0.65,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.00792495104338923,0.9754715192578531,0.0,TRABAJO,GOBIERNO REGIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,54427668.68526502,1.0,195.1423371309819,202.91335812032062,0.8996732845823179,0.020019658163324763,0.9634047754955002,1.0,0.9598113906904403,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0308474859695502,0.10373902662554021,0.0,0.08202954396376637,0.003967688464900108,1.0,0.0,1.054213195771792,0.0,0.3082202292686078,0.3273955980793474,0.3434241408994713,0.438468088802708,0.3051241292265926,0.04414959099301603,-0.00886771757825431,0.02358676276445038,6.912651056968574,1.0,7.179756861904147,0.024893999360116152,1.042088352797678,0.0,0.0,0.01151212799006521,0.0028795493247374517,14.398390608539176,6.910309758230463,1.0,0.924691654082198,0.8506842796521725,0.020828214890649108,0.0,1.0,0.0,0.0167,0.0967,0.8867,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,13.682217701766895,0.0,0.019796943104084214,0.0,SALUD,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,CAJAMARCA,36174.08,1.0,131.47659246475743,125.08728853804499,0.8841953238709861,0.0,0.8533251241705095,1.0,0.9283034678728768,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0229945044441981,0.059840650878405274,0.0,0.07728740718116389,0.04152347950409149,1.0,0.0,0.919853466054414,7.860729428722942,0.7604274271096001,0.12279449281192495,0.16513860796504204,0.19349226315912946,0.22821532506685865,0.06999999999999999,0.03,0.04461560849363509,3.2555303769477573,1.0,3.0509118230288457,0.039421934301228034,1.6136351279358583,0.026190022982218734,0.0,0.0,0.9604231118385566,3.0998284315054483,2.8569381102978633,0.9607725136813585,1.0,0.947233782218351,0.0,0.011658306999873544,0.9605660271841855,0.023048480953461917,0.1233,0.38,0.4967,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,0.0,0.01319504232204612,0.04093230403771467,0.0,SANEAMIENTO,GOBIERNO NACIONAL,Consultoría de Obra,Adjudicación Simplificada,LIMA,44667414.54669645,1.0,135.4057157730094,206.90437236021253,0.9964919131005655,0.0,0.5077071330745988,1.0,0.9332869004301667,0.9975789560304935,0.9626693595554934,1.0,1.0,0.0,1.0,0.06525667658621442,2.90074570474914,0.06558545285219901,6804202.46550524,0.016721214911861643,0.04575791283047543,1.0,0.00030728761781069464,0.9797225405575917,36.686195015468144,1.1468790502275121,0.023316905906193525,0.029008218975821246,0.0,0.03033288526234491,0.008804615024607158,0.01704814163920772,0.002061286502345847,1.2191721725285185,0.028072338035642522,0.0,-0.008636076133042632,0.024909088177310666,0.96517011612815,1.0,0.9655485438250959,0.010197348562737346,0.0,0.0,0.04700522991386878,0.026383551581760416,1.0,0.0,0.0,0.0,0.0,0.1067,0.3167,0.5767,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.003785070773166282,0.0,0.0,ENERGIA Y RECURSOS MINERALES,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,36174.08,1.0,21.12187476699573,28.96643196093442,0.9301993854232095,0.0,1.0743998433376798,0.9343502508642982,1.0,0.9508845386506606,0.006178410650989085,1.0,1.0,0.0366131610442433,1.0,0.0,1.0,0.08396078928074864,0.0,0.01728495230479723,0.0252921619857549,1.0,0.0,0.8733507473274188,9.729733101360283,0.028590928307807774,0.2850214609636657,0.011852115993995015,0.6808695091095514,0.08760811078405889,-0.2656771287183487,-0.5920548884232714,0.25560755196606477,4.8731542480630665,1.0,5.031201432898249,-0.267013691181834,0.12049951929299976,0.020046815805717603,0.052641336288236765,0.030099406180978207,0.022807737506431325,0.2892222596971057,0.0,0.0,1.0,1.0,0.0,0.0,0.9580252066156906,0.9229415884450296,0.6667,0.1367,0.1967,0,Bajo Riesgo,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.0,1.0,0.023973061950471594,OTROS,GOBIERNO NACIONAL,Consultoría de Obra,Convenio,MULTIDEPARTAMENTAL,120620683.48884095,1.0,137.6942749511324,290.4899586285954,0.9042930629010341,0.0,0.47411145778661523,0.02460658856361386,0.0,0.01586856001973894,0.0,1.0,1.0,0.08614009601292907,1.0,0.033271163800078184,1.986521796375361,0.06974164838396471,13623894.830045054,0.0716816700464398,0.0,1.0,0.009352637962978498,0.971399431198864,0.0,0.18069739315947475,1.0,0.9618567833614354,0.9822902892458439,0.9624584981178109,-0.04925498992856163,-0.03428429404100948,0.007834801525323454,7.905535155019804,0.9418751574149071,7.637269138579961,-0.04487148980698781,0.9346057600943157,0.01903548204148646,0.01752495526341664,0.04755838162131527,0.0,0.0,0.09799601815773762,0.0,0.9873375761487878,0.0,0.004369663179735715,0.008803409950079808,1.0,0.024876728512439196,0.29,0.4367,0.2733,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.0,0.0,0.0,TRANSPORTE,GOBIERNO NACIONAL,Obra,Regímen Especial,MULTIDEPARTAMENTAL,10089857.961880704,1.0,63.98773422117256,71.84417558190925,0.9752042135801923,0.0,0.5741542184304422,0.004522750079891232,0.0,0.0,0.022583627728760557,1.0,1.0,0.0,1.0,0.013176084101357923,1.9414872342575982,0.2320752209022362,7989802.257563276,0.0,0.9694604887902811,1.0,0.9309314882721101,0.9147864350080658,14.689652225271132,0.9624313764639766,0.7418157772190936,0.5224856539331245,1.0,0.5613578338561552,-0.21601605635109383,-0.45859126671978595,0.23184231941500896,6.634617495649684,1.0,7.024407666904368,-0.18990179672124197,0.7028488080549209,0.0,0.0,0.002414733083953852,0.00313562521133545,13.625112860314774,6.720057420507905,0.9451477158817538,0.024373792153560336,0.11211108300517757,0.000479586941981185,0.010960856774562178,1.0,0.02778158271837516,0.1,0.64,0.26,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,8.0375369567411,0.0,0.0,0.019680062599946334,OTROS,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,41797774.90818505,1.0,134.8101546538658,144.6401622567979,0.9659061950089075,0.0,1.0227376508277342,0.9960409314915957,0.9467450135585391,0.9939230943409263,0.0,1.0,1.0,0.035565612023696555,1.0,0.0,1.0,0.5283429519996572,0.0,0.04517730764860115,0.0,1.0,0.0011087506241213394,0.9734972397051441,0.10546079129583999,0.11671147674904883,0.0036216695826924794,0.000910000390982831,0.0,0.0,-0.011637676477891077,0.015411299904875641,0.0011286019560730197,1.0,0.06353364492437429,0.3566795279268711,-0.0258961103349356,0.0,1.0,1.0,0.9503818046910468,0.02604295695139722,0.0,0.0,0.0,0.04580295078385551,0.936875021363812,0.0,0.0,0.014198466782244328,0.0,0.0467,0.2667,0.6867,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,2.9609151888177863,0.003913764856667728,0.035212463403577886,0.0,SALUD,GOBIERNO REGIONAL,Consultoría de Obra,Concurso Público,LORETO,36174.08,1.0,28.336963831347212,64.1291974456848,0.8855349243094119,0.03299951042328804,0.20655102806198267,0.9990813424116614,0.9734575674503974,1.0,0.0,1.0,1.0,0.06181724054907152,1.0,0.0,2.0379542498388186,0.12221375124948987,7781027.492596005,0.09106078833623175,0.08095688607721824,1.0,0.061822030380730815,1.092265429898104,8.238751210351356,0.38042023495004273,0.0,0.02099348084811117,0.0,0.03202509727275769,0.007977735976025085,0.016839664724577603,0.0,1.158901500292029,0.017835232121498,0.0,-0.008522795049200876,0.0,1.0,0.9645308227305032,1.0,0.0005185418359219764,0.11616569243594667,0.07916431984584592,0.02256312169910605,0.0,1.0,0.0003519924781893216,0.02780157745485528,0.002383430801481106,0.0,0.11,0.33,0.56,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,7.540911743386657,0.0,0.08291877858032225,0.003792952552592183,TRANSPORTE,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada,AREQUIPA,3321399.803213914,1.0,111.32879015923699,132.91626009169352,0.8707397698129407,0.0035913572744212105,0.329697844859148,1.0,1.0,1.0,1.0,1.0,1.0,0.00867457308637745,1.0,0.0,1.978842504244157,0.2359777121794656,0.0,0.0,1.0,1.0,1.0,1.076469389424181,7.119804507225735,1.0110950183123886,0.0,0.0,0.0,0.0,0.01648520450847326,0.010058935123085939,0.0,1.181860526007536,0.07830615750672808,0.0,0.0052500557194655965,0.09891200809262153,0.9580506860026936,1.0,1.0,0.00473275510982516,0.0,0.0,0.0,0.0,0.0,0.000954522992691761,0.017588452010252168,0.018207559112123788,0.0,0.1067,0.1567,0.7367,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.0,1.0,0.0,TRABAJO,GOBIERNO NACIONAL,Consultoría de Obra,Regímen Especial,MULTIDEPARTAMENTAL,36174.08,1.0,61.79764027592147,94.36070293106619,0.9948518503177896,0.02593807174770062,1.1697051042965696,0.9719991095589385,0.9978920109067478,1.0,0.9745050300498439,1.0,1.0,0.9989460075857246,1.0,1.0,1.0,1.0,0.0,0.06064042053419619,0.9947668486039276,1.0,1.0,1.0350986908996946,0.0,0.0,0.8497634903577197,0.4713989147705317,0.910045300319134,0.5080119345609578,-0.40148849198629866,-0.4404118586061714,0.02733394874066198,2.0743241048797003,1.0,1.9044893008643633,-0.40489549130634395,0.4694465052643025,0.03924252664908499,0.03908735810432669,0.0,0.028538248882504853,0.0,0.09912427777931009,0.0,0.953690329853695,1.0,0.0,0.0,1.0,0.9772420707526823,0.0633,0.7733,0.1633,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,5.937868075426594,0.0,0.0,0.0,OTROS,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,42077930.34134714,1.0,146.43183576679033,283.0994622027451,0.871461789065149,0.007601161539260391,0.5134589059802582,0.992620199648701,1.0,0.9975442472349898,0.0,1.0,1.0,0.0,1.0,0.0,1.9192653786217007,0.013818782602718103,0.0,0.0,1.0,1.0,1.0,1.0732947802398545,6.5137556186842644,1.8766941895692464,0.009298709942966417,0.0,0.0,0.0,-0.0019357815893121066,-0.005904416808598742,0.0,1.038955570688332,0.0,0.0,0.005994389534922156,0.0,1.0,1.0,0.9914956588271494,0.03155565396967703,0.0,0.0,0.0,0.9792386770301171,0.9330531932484971,0.0,0.0,0.9668460943426544,0.0,0.09,0.64,0.27,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.0,0.0,0.02213294254097435,ENERGIA Y RECURSOS MINERALES,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,33714244.09604751,1.0,112.493302910151,114.10863791110238,0.9347060245757455,0.0,0.7301992143591474,1.0,1.0,1.0,0.006250256800865524,1.0,1.0,1.0,1.0,0.9656160504468092,1.0,0.9473480454410712,11427498.546575539,0.0,1.0,1.0,0.9717316206714366,0.9687658649856152,2.7876503319893526,0.0,0.16943649956233683,0.08239699768803618,0.42723271782937317,0.21174225171453975,-0.047223921742662905,-0.16943837094483732,0.06429813331475902,5.853068985683468,0.9892889871472927,6.443132736050322,-0.06426035850567761,0.5904313562029361,0.0,0.0,0.006941914720638229,0.0,0.11640880109993969,0.26808580404583787,0.0,1.0,0.9723448239942679,0.0,0.0,0.9183335505317456,1.0,0.6767,0.0667,0.2567,0,Bajo Riesgo,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,25.798632875717768,0.02121131007793416,0.8996489083112937,0.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,CUSCO,55224051.09407012,1.0,33.68978591518825,48.089100413376826,0.907176462918929,0.003369201967621828,1.056839145584433,0.9715126968652559,0.9897925777600085,1.0,0.02910618035548318,1.0,1.0,0.03642075333984636,1.0,0.0,1.0866197679323863,0.1431017727289554,0.0,0.0,0.011055277115605614,1.0,0.0,1.019984232385746,0.0,0.19105371696514872,0.0,0.0,0.0,0.011853972044921328,-0.005144623945397541,0.01254414186793778,0.0,1.3054721532069842,0.02182185730633412,0.0,-0.013267286173428445,0.0,1.0,0.9619049070046962,1.0,0.0,0.0,0.03552260201669512,0.013901602256476315,0.0,0.04956395513492351,0.0,0.0,0.0,0.0,0.0967,0.2267,0.6767,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.0,0.006421126458477326,0.011566189532425957,SALUD,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada,HUANUCO,36174.08,1.0,121.22547476296879,117.0579436666333,0.8890614849894821,0.01837902565082404,0.9213802844591255,0.9583200882543225,0.9250388502884755,1.0,0.9702239672100789,1.0,1.0,0.019228760700221337,1.0,0.01801733648824284,1.0193612043270663,0.08634771858314616,0.0,0.0,0.0,1.0,0.0,0.8740502934675578,0.0,0.5571647385998848,0.0,0.0034376325403358827,0.04552430651259799,0.01711751968963728,-0.013314003967819867,0.0022237900910698355,0.001997202126750983,1.0,0.0,0.0,-0.009034628220438639,0.0,0.9895303971619688,1.0,0.9827756283267387,0.013846689424306216,0.7450961557386203,0.20875154995180575,0.02697390710599667,0.0,0.9738653834219065,0.013456568181743475,0.01361327140861675,0.0,0.0,0.0167,0.34,0.6433,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,14.589404199083917,0.0,0.9822334138848936,0.9883468724248241,DEFENSA Y SEGURIDAD NACIONAL,GOBIERNO REGIONAL,Consultoría de Obra,Procedimiento Especial de Contratación,MULTIDEPARTAMENTAL,36839003.06888646,1.0,54.40637081509095,47.60469455142825,0.1675729888800691,0.03006959383023202,0.6229936122096132,0.997502682939368,0.9693783272108663,1.0,0.0,1.0,1.0,0.017798826053107664,1.0,0.0,2.9777827803470736,0.10336517005138361,0.0,0.4145170774437652,0.0,1.0,0.0,1.1607883352693587,34.888535021693436,2.1788273079448075,0.0,0.0,0.0,0.036970070543074406,0.002933698417107061,-0.00438455270143574,0.0,1.0,0.11150219479059538,0.1855618635596173,0.026860835930810064,0.013618162595500008,1.0,0.9887411983099218,1.0,0.0077030890737451885,0.9615454982164355,1.0881404892632314,1.0,0.033292610069561544,1.0,0.017346115530087757,0.0,0.009430999793906348,1.0,0.0767,0.16,0.7633,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,15.827079056645792,0.014942086118375728,0.0,0.0,OTROS,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,73792304.64918959,1.0,87.46580260738459,132.73075238524316,0.9380551681428148,0.0,0.31630977924252895,0.9542455963849251,0.9960464820451693,0.959297233989857,0.0008544110609921893,1.0,1.0,0.0,1.0,0.0,2.0289041037453464,0.04546899947233407,5684584.611195443,0.000831722139247148,1.0,1.0,1.0,1.0199446698512948,55.37394710037549,1.651096330565774,0.01458757928479427,0.015874903977206117,0.0,0.0,0.014980435327391035,0.002687089433246272,0.0,1.0334368960276525,0.03244179509673882,0.0,-0.014603759106057244,0.03557477972298255,0.8873573602813072,1.0,1.0,0.010940533554478023,0.212138635527034,0.09844266982143964,0.03992654938666437,0.0,1.0,0.0,0.0,0.0,0.024415043028235522,0.06,0.63,0.31,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
EJECUCIÓN,0.0,0.018264348099054604,1.0,0.0,OTROS,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,2279361757.446718,1.0,70.9029097371519,133.88551424485047,0.9346422987796165,0.0,0.7304892100986826,0.0,0.0,0.04562570508252864,0.019619737218840947,1.0,1.0,0.0,1.0,0.0,2.127836467105,0.009176506602441223,1014020327.4147217,0.2522161460334118,0.0,1.0,0.0,0.9017198063808857,12.401582564922736,0.5514349523949916,1.0,0.9683333333333333,1.0,0.9834719920878926,-0.051034719925694076,-0.05390978525194937,0.0056882891565595865,7.99991419500167,1.0,8.0,-0.05766498422675412,0.9492763810387803,0.05942279237932811,0.05419239884053444,0.0,0.0,0.0,0.0,0.0,0.9706563178117333,0.00836881563418887,0.0175378156954524,0.0,1.0,0.04420322427883345,0.1767,0.6333,0.19,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,25.79333101414672,0.0,0.0057126629755265895,0.019152523796193047,ORDEN PÚBLICO Y SEGURIDAD,GOBIERNO NACIONAL,Obra,Convenio,LIMA,326880599.65702134,1.0,1.0,11.617493771613097,0.9963388455702208,0.0,0.68464369727017,0.0,0.0,0.005839632503489368,0.05321972213107569,1.0,1.0,1.0,1.0,0.9900661412070556,1.0459494915307384,0.9645578348865536,7246202.326387799,0.04996710185411351,1.0,1.0,0.9251943110915745,0.9188252219641535,9.493367244732466,0.0,0.0,0.0002262516395290015,0.0,0.0,-0.019768816344608968,-0.003831664251472389,0.002210832854965029,1.0,0.0,0.0,0.007884031360576204,0.03177296347296715,0.9542562322484957,1.0,0.9506328043862404,0.0,0.16586082417451997,0.19872738022979322,0.07669900644529108,0.046125758388379685,0.0,0.005828561728735665,0.029267814720823473,0.011644688612781668,0.030003596404374562,0.8267,0.0933,0.08,0,Bajo Riesgo,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,11.518106287083983,0.0,1.0,0.004825471083161316,COMUNICACIONES,GOBIERNO NACIONAL,Consultoría de Obra,Contratación Directa,MULTIDEPARTAMENTAL,40605833.338849165,1.0,209.96736240398883,264.1698068442957,0.9960975508111883,0.0,0.36562134969188187,0.0586262134312132,0.0028228983323910937,0.0,0.0,1.0,1.0,0.0,1.0,0.019569843966660772,2.0243796097611284,0.1889374715697408,425701.5913247151,0.0,0.9766572146490174,1.0,1.0,0.9798792385854269,9.573488937350529,1.0333524804836989,0.025114332741447074,0.018988434111989812,0.0,0.0,0.0004372213970247663,0.02751877728924808,0.007814062705970163,1.0,0.010360456963320447,0.11046519177900656,-0.012283307537197898,0.0,1.0,1.0,1.0,0.0276474631025685,1.8693360574696252,1.0367296611160293,0.9642254217563085,0.027033788784814116,0.0,0.0,0.005139980871943223,0.0,1.0,0.56,0.26,0.18,0,Bajo Riesgo,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,11.236355082266432,0.00829558035364592,1.0,1.0,TRABAJO,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,36174.08,1.0,60.643612384225776,73.5108173956547,0.9132506906675846,0.0,1.0192738560846581,0.9984376792948431,1.0,0.9901600243115993,0.0,1.0,1.0,1.0,1.0,0.9862600770160621,1.059827215257694,1.0,0.0,0.0,0.9067169648635244,1.0,1.0,0.9870683417772067,0.0,0.0,0.018704010489820403,0.02937456321751497,0.0,0.04747794516921062,0.008945594752615726,-0.006675815198899646,6.144945410266007e-05,1.1125457961657774,0.0,0.0,0.02078253795693278,0.0,0.9665253205309261,1.0,1.0,0.011991628395648931,0.0,0.0,0.0,0.0,0.0,0.0,0.03412477646552606,0.0,1.0,0.0467,0.6133,0.34,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
